@RELATION testDogx
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Dog,Man,Clatter,Bang,Lownoise}

@DATA
0.068998,0.080037,3.114070,0.106453,0.125901,0.503159,0.013081,0.118486,-22.543671,1.101709,-1.253179,-0.134017,-0.968020,0.346472,-0.032285,-0.066662,-0.278548,-0.064297,-0.365533,-0.207349,0.135152,0.007075,0.016493,0.010097,0.021463,0.018413,0.011346,0.007660,0.003181,0.007089,0.007140,0.007874,0.011341,0.013866,0.036181,0.076014,0.180046,0.028795,0.023028,0.349597,0.010882,0.093177,1.137814,0.605260,0.420420,0.608222,0.337973,0.294699,0.214108,0.302219,0.330702,0.302511,0.388672,0.393436,0.393921,0.006891,0.021049,0.012255,0.029118,0.020997,0.011276,0.007053,0.002890,0.009887,0.011287,0.009464,0.016326,0.006851,Man
0.051989,0.168672,3.182487,0.110739,0.149511,0.304100,0.009667,0.079855,-22.308400,1.311404,-1.456733,-0.496198,-0.949133,0.075760,0.341915,-0.147583,-0.242758,-0.165475,-0.419495,0.035787,0.146135,0.008095,0.012193,0.007561,0.014852,0.048422,0.009280,0.010710,0.003777,0.004078,0.004889,0.005529,0.006109,0.016676,0.033076,0.174750,0.109083,0.027101,0.027334,0.259667,0.007264,0.073768,1.612018,0.725450,0.396755,0.640605,0.364764,0.299636,0.153941,0.311570,0.183746,0.257758,0.453341,0.248809,0.291273,0.011553,0.018030,0.010713,0.020880,0.031939,0.005853,0.016924,0.005531,0.004137,0.003884,0.004003,0.006157,0.006966,Man
0.063589,0.080320,3.102567,0.109080,0.128380,0.415224,0.010075,0.089504,-22.740032,1.146026,-1.522842,-0.276986,-0.688458,0.312645,0.062024,-0.145240,-0.092510,0.049994,-0.089267,-0.102802,0.072361,0.007524,0.010105,0.005038,0.004708,0.016443,0.023406,0.011129,0.005219,0.006393,0.004470,0.013666,0.013909,0.015133,0.043129,0.083474,0.184490,0.029685,0.030702,0.428740,0.004764,0.068478,1.164199,0.556212,0.486480,0.397618,0.309639,0.338005,0.288229,0.223613,0.194793,0.268296,0.259202,0.221014,0.217161,0.010600,0.012984,0.005919,0.004401,0.024072,0.024676,0.012108,0.005276,0.007011,0.004980,0.016871,0.015861,0.009909,Man
0.044540,0.166417,3.101481,0.088979,0.124334,0.130443,0.010383,0.060345,-22.005924,1.154502,-2.172285,0.092804,-0.192640,0.005465,0.069531,-0.009273,-0.097168,0.123840,-0.096309,-0.233772,-0.136678,0.003013,0.032140,0.003135,0.002216,0.018757,0.022081,0.008674,0.011542,0.012000,0.005300,0.007331,0.004596,0.019312,0.014217,0.141385,0.275038,0.017294,0.026962,0.135738,0.006126,0.017834,1.325202,0.539068,0.353335,0.316544,0.366320,0.409587,0.314637,0.271103,0.292481,0.247170,0.283887,0.279542,0.295485,0.003722,0.041079,0.001964,0.001477,0.028669,0.042825,0.017209,0.018065,0.013855,0.005364,0.008985,0.003326,0.011407,Man
0.057462,0.181706,3.095218,0.102190,0.134233,0.173533,0.008580,0.074944,-21.945004,0.385538,-1.843390,0.692945,-0.521968,0.334178,0.017796,-0.296431,-0.089962,-0.236513,-0.146563,0.004808,0.162787,0.003357,0.008081,0.004132,0.005076,0.014442,0.022708,0.011005,0.004912,0.009082,0.004241,0.011693,0.010628,0.011992,0.010466,0.176793,0.234144,0.019930,0.023562,0.163990,0.004886,0.014375,1.902186,0.650635,0.472107,0.513204,0.262405,0.497283,0.280053,0.188068,0.278590,0.247831,0.320166,0.318724,0.312225,0.002385,0.010407,0.003445,0.003782,0.029887,0.026815,0.007491,0.004538,0.009281,0.003372,0.012411,0.008349,0.007254,Man
0.058379,0.116065,2.969760,0.098172,0.140148,0.225720,0.015866,0.085904,-22.658913,1.709102,-2.102575,-0.025587,-0.725226,0.205041,0.481087,-0.075795,-0.321384,-0.278591,-0.329147,0.141631,0.330964,0.003637,0.008060,0.004291,0.013328,0.036167,0.020187,0.013350,0.006437,0.004987,0.004006,0.003936,0.007110,0.012562,0.047475,0.104311,0.368681,0.031938,0.028133,0.411988,0.013438,0.085943,1.240026,0.427888,0.698327,0.488972,0.289305,0.290220,0.265542,0.212190,0.154752,0.232331,0.282551,0.081771,0.305941,0.003323,0.010297,0.001960,0.014078,0.024057,0.012157,0.010954,0.004481,0.005301,0.004367,0.004003,0.004923,0.004432,Man
0.062976,0.130000,2.932372,0.106656,0.137981,0.245258,0.006121,0.094555,-21.948120,0.700514,-1.906996,-0.097164,-1.143890,0.523168,0.340766,0.040110,-0.122752,-0.139627,-0.157650,0.114151,0.231365,0.012177,0.003484,0.003471,0.012494,0.034005,0.012953,0.005818,0.003141,0.004739,0.006627,0.004406,0.002968,0.013137,0.037466,0.102129,0.448559,0.028504,0.035227,0.354107,0.002858,0.061838,1.464441,0.625707,0.502476,0.366201,0.192988,0.233600,0.516215,0.261982,0.325680,0.222314,0.416378,0.255617,0.218659,0.016491,0.002583,0.002400,0.011471,0.027205,0.017126,0.003962,0.002001,0.003499,0.008686,0.002179,0.001636,0.004994,Man
0.064417,0.061469,3.037104,0.115353,0.146893,0.357744,0.008526,0.112341,-23.451637,1.057858,-1.764532,0.038717,-0.611583,0.445194,0.138442,-0.081658,-0.134004,-0.191953,-0.238524,0.026489,0.179828,0.006442,0.006632,0.004495,0.009200,0.037748,0.021724,0.009753,0.002776,0.007430,0.005316,0.008592,0.015106,0.014947,0.031698,0.070635,0.184464,0.016235,0.022566,0.286373,0.004308,0.075351,0.916295,0.412376,0.408881,0.585996,0.378328,0.233882,0.153544,0.123891,0.126836,0.122489,0.217784,0.151707,0.187710,0.006362,0.005970,0.002594,0.007483,0.035440,0.019842,0.006497,0.002001,0.003162,0.003626,0.005944,0.009324,0.009094,Man
0.045145,0.167860,3.006182,0.093699,0.123567,0.141898,0.008101,0.062613,-21.086173,0.749439,-1.761049,-0.115109,-0.489196,0.642815,-0.164510,-0.136254,-0.236023,-0.268128,-0.197860,-0.084323,0.271761,0.004178,0.013770,0.008420,0.008392,0.027703,0.036892,0.005601,0.005546,0.013726,0.012696,0.002391,0.004267,0.017886,0.013382,0.087445,0.222960,0.024321,0.041186,0.039022,0.004891,0.023512,0.760324,0.938069,0.147729,0.550970,0.234062,0.162252,0.262263,0.285051,0.175399,0.147326,0.220586,0.386723,0.318783,0.004172,0.013276,0.007400,0.009211,0.032350,0.038425,0.005321,0.007903,0.013649,0.017506,0.001731,0.001967,0.007000,Man
0.037508,0.103656,3.114652,0.089279,0.132870,0.140693,0.014065,0.055414,-22.127846,1.363725,-1.496434,-0.131018,-0.811723,0.224282,0.170495,-0.182214,-0.156281,0.234232,-0.107937,0.082519,0.031046,0.005938,0.004054,0.005990,0.009925,0.017413,0.040387,0.018192,0.001914,0.006185,0.023481,0.017250,0.011388,0.021410,0.014863,0.070510,0.173707,0.018512,0.039017,0.156126,0.008506,0.023134,0.941138,0.857100,0.431986,0.563354,0.389741,0.307123,0.489016,0.194767,0.200361,0.357799,0.414858,0.537186,0.194669,0.007938,0.004380,0.009158,0.017033,0.031234,0.054380,0.027585,0.002492,0.007341,0.028813,0.025338,0.012419,0.014235,Man
0.028448,0.050592,3.204719,0.087065,0.145911,0.075680,0.014405,0.038657,-23.298585,2.381684,-1.090137,-0.286934,-1.226267,0.041499,0.083333,-0.107812,0.003140,0.296317,-0.009281,0.216730,-0.281928,0.018486,0.013131,0.005913,0.004885,0.012281,0.020985,0.007931,0.003312,0.004585,0.020404,0.056307,0.025909,0.025611,0.011292,0.037468,0.082966,0.015406,0.028713,0.052316,0.008047,0.018285,0.523312,0.455028,0.334509,0.443496,0.248110,0.264289,0.280314,0.318506,0.234054,0.260330,0.226267,0.165302,0.256480,0.018716,0.026896,0.006315,0.004202,0.025237,0.027395,0.008102,0.003455,0.004543,0.020460,0.055490,0.030141,0.010892,Man
0.040216,0.098496,3.185780,0.082113,0.121090,0.063180,0.015999,0.058076,-22.548109,1.495583,-1.642470,0.094092,-0.937136,0.066801,0.174122,-0.204970,-0.012424,0.215081,0.007456,0.081775,-0.049300,0.017461,0.005342,0.002130,0.005505,0.013319,0.020638,0.023634,0.010052,0.014351,0.033369,0.013469,0.008227,0.023851,0.014862,0.111884,0.100203,0.017999,0.030074,0.026138,0.010813,0.020464,0.980358,0.854055,0.497277,0.637784,0.292197,0.292615,0.356613,0.188787,0.106440,0.253547,0.239241,0.164422,0.176719,0.026134,0.006786,0.001893,0.004313,0.025456,0.046848,0.029557,0.010633,0.019872,0.050353,0.017297,0.007557,0.012108,Man
0.048094,0.187041,3.118201,0.102363,0.143041,0.120520,0.010138,0.066152,-21.928816,0.877001,-1.912210,0.414252,-0.616697,0.018658,0.185611,-0.281692,-0.155621,-0.076033,-0.384914,-0.317222,-0.125675,0.008902,0.015086,0.007265,0.006141,0.009492,0.009060,0.004950,0.008329,0.032331,0.006234,0.004869,0.006616,0.014340,0.010548,0.177337,0.158107,0.025806,0.038262,0.094922,0.005098,0.012531,1.402990,0.737313,0.374842,0.561003,0.461987,0.314057,0.328516,0.260019,0.344173,0.360128,0.272118,0.338155,0.280097,0.011680,0.018817,0.007837,0.005925,0.014235,0.012521,0.005447,0.010582,0.029609,0.006935,0.006110,0.010025,0.008220,Man
0.050544,0.298709,3.118298,0.132733,0.174027,0.326948,0.004760,0.084180,-21.550866,0.971246,-0.914694,1.383094,-0.093831,-0.000029,0.153512,-0.110743,-0.057585,-0.063448,-0.025335,-0.161922,-0.262406,0.011185,0.003215,0.018557,0.010572,0.017360,0.006491,0.023696,0.004703,0.004466,0.021085,0.014534,0.004528,0.013306,0.015637,0.302853,0.194191,0.041288,0.038460,0.258055,0.002453,0.028260,2.918504,0.971851,0.401321,0.353769,0.288013,0.238206,0.188948,0.172660,0.274514,0.199731,0.200471,0.183961,0.179380,0.013457,0.002832,0.020038,0.010080,0.019580,0.004934,0.024081,0.004953,0.003801,0.018904,0.013909,0.002996,0.008351,Clatter
0.055808,0.025191,2.818052,0.120929,0.168192,0.271385,0.002828,0.068058,-24.023876,1.561348,-1.234611,0.672514,-0.242062,-0.057100,-0.025918,-0.328923,0.014723,-0.115108,-0.247635,0.036568,-0.105100,0.018036,0.004258,0.017862,0.005977,0.017483,0.008572,0.019259,0.014256,0.005382,0.006011,0.011816,0.010774,0.008057,0.010090,0.033607,0.242829,0.021612,0.030452,0.069717,0.002272,0.012343,2.496858,0.541966,0.249191,0.474896,0.228845,0.126579,0.173528,0.340689,0.085999,0.145865,0.160750,0.077686,0.114785,0.008152,0.000859,0.008606,0.001978,0.014854,0.002405,0.005878,0.006746,0.002131,0.002414,0.001962,0.005606,0.002038,Clatter
0.074750,0.090220,2.954964,0.127913,0.145161,0.548580,0.003362,0.129310,-24.409416,0.731308,-1.482858,1.052057,-0.072280,0.161394,-0.005169,-0.578135,0.185453,0.105132,-0.412025,-0.044576,-0.095516,0.008386,0.003003,0.008254,0.003853,0.006122,0.002934,0.006224,0.002253,0.015885,0.025953,0.014238,0.007856,0.009236,0.012871,0.136549,0.511695,0.021438,0.019762,0.188818,0.001417,0.057737,3.113751,0.749160,0.349528,0.175313,0.241468,0.203163,0.197425,0.313212,0.136433,0.144746,0.263531,0.130070,0.095912,0.007455,0.001896,0.007583,0.002366,0.005952,0.001768,0.008842,0.002221,0.010460,0.016514,0.008736,0.004273,0.002894,Clatter
0.069147,0.025718,2.926271,0.145677,0.177610,0.594274,0.004279,0.127042,-24.926917,1.667705,-1.841582,-0.569779,-0.621663,0.262881,0.450859,0.012673,0.074894,-0.027672,0.052018,0.140943,0.049625,0.005254,0.005605,0.012619,0.021995,0.013937,0.037095,0.011424,0.004951,0.006011,0.006045,0.007249,0.006734,0.013502,0.018483,0.039986,0.129154,0.019722,0.037746,0.254970,0.002381,0.061151,2.409114,0.178406,0.318992,0.157519,0.144834,0.163108,0.179864,0.103667,0.132971,0.133296,0.124358,0.143951,0.086346,0.005470,0.002724,0.010960,0.016475,0.008827,0.029110,0.008045,0.004261,0.002786,0.003769,0.006627,0.003037,0.004930,Clatter
0.116405,0.008107,3.044410,0.154044,0.145674,1.190753,0.003140,0.195251,-25.882045,1.523341,-1.521967,-0.205196,-0.419065,0.191417,0.279101,-0.118940,-0.076321,-0.148671,-0.039868,0.028326,0.015023,0.006692,0.009251,0.009245,0.013377,0.016726,0.008937,0.013626,0.006177,0.006155,0.008369,0.006186,0.004785,0.006977,0.033321,0.017556,0.204721,0.028855,0.025030,0.424389,0.001724,0.059952,1.387053,0.777826,0.293022,0.233127,0.172557,0.281604,0.166963,0.204387,0.150689,0.161478,0.177973,0.161492,0.147677,0.004763,0.010198,0.005935,0.013095,0.008621,0.008441,0.009635,0.006858,0.005012,0.008412,0.002706,0.003693,0.003639,Clatter
0.127470,0.006265,2.891920,0.138090,0.120148,1.174918,0.003898,0.183253,-26.089100,1.295535,-1.489550,0.014418,-0.637351,0.162593,0.409945,-0.056433,-0.093343,-0.240331,-0.091090,-0.041725,-0.004755,0.005489,0.003940,0.010857,0.010885,0.014037,0.014225,0.008188,0.004219,0.004225,0.007588,0.007704,0.003672,0.005882,0.032906,0.009795,0.420881,0.024386,0.014082,0.478062,0.002866,0.063336,1.447968,0.825784,0.249513,0.361602,0.205990,0.185469,0.261613,0.181081,0.188395,0.155184,0.172248,0.180519,0.177316,0.004798,0.003628,0.007752,0.006951,0.011618,0.012651,0.007040,0.003130,0.003796,0.005113,0.005566,0.002749,0.004022,Clatter
0.116272,0.007053,2.918708,0.142590,0.138705,1.010726,0.004367,0.173321,-25.883097,1.354151,-1.505107,0.149665,-0.426543,0.272185,0.191976,-0.168204,0.080026,-0.163255,-0.116144,-0.094568,-0.058438,0.006718,0.006572,0.011129,0.010686,0.006478,0.010434,0.011377,0.008628,0.007331,0.009477,0.010484,0.004860,0.006821,0.037264,0.012518,0.512998,0.026793,0.026035,0.471630,0.002589,0.058669,1.613015,0.635214,0.463864,0.576915,0.438899,0.243822,0.231812,0.189472,0.133273,0.165762,0.196790,0.127721,0.189669,0.004682,0.007436,0.008201,0.009663,0.004240,0.011297,0.008228,0.008103,0.007164,0.010425,0.014199,0.003932,0.004414,Clatter
0.116856,0.006830,2.818284,0.142093,0.126211,1.062096,0.004371,0.177269,-26.256190,1.360761,-1.711975,-0.149104,-0.205029,0.361576,0.255698,-0.125000,-0.019462,-0.041041,-0.028838,-0.005096,-0.057454,0.005383,0.005019,0.012570,0.008134,0.011906,0.010669,0.012740,0.007268,0.013231,0.009564,0.006858,0.005184,0.007550,0.031683,0.011460,0.369051,0.026541,0.017902,0.446774,0.002198,0.055527,0.791796,0.510238,0.334085,0.182048,0.231385,0.231539,0.214244,0.172869,0.186868,0.161212,0.182879,0.114799,0.201486,0.004619,0.003997,0.009500,0.004968,0.009091,0.007344,0.008180,0.006032,0.016543,0.006138,0.005429,0.003354,0.004012,Clatter
0.149652,0.027323,3.085892,0.160917,0.121074,1.497293,0.002069,0.222626,-23.176242,0.449649,-1.156263,0.458009,-0.201594,0.220075,0.144962,-0.195110,0.045844,0.062918,-0.225183,-0.131766,0.063999,0.004546,0.002583,0.008733,0.003809,0.004538,0.002921,0.005455,0.005977,0.004290,0.009696,0.005339,0.005040,0.003706,0.018677,0.015166,0.112623,0.010295,0.013052,0.123769,0.000956,0.022563,0.487968,0.437922,0.122937,0.227247,0.275180,0.081067,0.230007,0.137925,0.192662,0.100342,0.229573,0.097999,0.125351,0.002403,0.001355,0.003941,0.002725,0.004335,0.001153,0.001897,0.005757,0.003504,0.006284,0.003766,0.006700,0.001681,Clatter
0.039791,0.140136,2.920891,0.103990,0.159485,0.174510,0.007459,0.053947,-22.826659,1.799949,-2.379311,-0.587851,-0.253067,0.314724,0.302353,-0.098811,-0.270102,-0.003514,0.048366,0.047160,-0.066950,0.003828,0.006774,0.005880,0.008294,0.027876,0.026133,0.034555,0.026824,0.015180,0.008809,0.005555,0.005461,0.016310,0.018917,0.157808,0.180980,0.030644,0.035236,0.205339,0.004082,0.029793,2.554143,0.666588,0.613371,0.249420,0.203832,0.232222,0.183230,0.185667,0.203559,0.149631,0.074803,0.140251,0.125000,0.003974,0.005225,0.005273,0.005638,0.012265,0.021082,0.019405,0.016536,0.013140,0.006367,0.003966,0.004888,0.004773,Clatter
0.079288,0.039365,3.041789,0.114786,0.127912,0.661539,0.006014,0.130263,-24.883404,2.162355,-1.567964,0.157889,-0.215071,0.284348,0.211951,-0.086918,-0.120205,-0.139259,0.041603,-0.032629,-0.120300,0.015747,0.006392,0.012631,0.007315,0.018714,0.013245,0.021890,0.013872,0.009562,0.017704,0.015354,0.004204,0.012639,0.035205,0.082526,0.225415,0.032169,0.023165,0.488068,0.004942,0.088296,2.399870,0.613772,0.378024,0.463745,0.293768,0.189535,0.161578,0.214280,0.215783,0.121909,0.114087,0.150695,0.162186,0.009988,0.005128,0.011958,0.004728,0.014970,0.013008,0.016963,0.017973,0.011650,0.023158,0.018398,0.003728,0.006681,Clatter
0.068789,0.032732,2.924724,0.113258,0.136707,0.456820,0.004860,0.087316,-24.546554,2.242723,-1.873906,-0.260138,-0.387640,0.209524,0.293846,0.058172,0.176652,0.056928,-0.058705,-0.010447,-0.092816,0.012478,0.015139,0.016929,0.008532,0.016080,0.011076,0.020636,0.010920,0.009528,0.007972,0.010357,0.006580,0.009795,0.026999,0.074964,0.130177,0.020646,0.020513,0.312067,0.002063,0.063482,1.927946,0.483262,0.482293,0.490386,0.324994,0.239961,0.182583,0.216930,0.160901,0.236009,0.184906,0.196410,0.166176,0.009266,0.010613,0.015067,0.005831,0.014988,0.006303,0.014825,0.009795,0.007475,0.006986,0.009914,0.004746,0.004192,Clatter
0.085433,0.008844,2.931475,0.117020,0.121426,0.728669,0.004304,0.137344,-25.355459,2.285640,-1.485175,-0.240747,-0.399087,0.138147,0.216900,-0.178038,-0.048532,0.004078,0.037545,-0.088077,0.002175,0.017947,0.007273,0.011609,0.010907,0.018134,0.009834,0.020858,0.019225,0.009126,0.010532,0.008730,0.007743,0.010028,0.028384,0.011491,0.397928,0.025852,0.020142,0.418016,0.001871,0.083004,1.200686,0.529850,0.291374,0.392067,0.329721,0.243397,0.249599,0.222913,0.131065,0.143612,0.146344,0.128219,0.151964,0.013380,0.006616,0.006277,0.007195,0.013665,0.007668,0.009194,0.016755,0.007019,0.008705,0.007412,0.006057,0.003194,Clatter
0.076609,0.016769,3.172108,0.124701,0.144919,0.637634,0.003247,0.123342,-23.050122,1.622598,-1.285801,0.467189,-0.234254,0.069000,0.291692,-0.164351,-0.012265,-0.048543,-0.119639,-0.172984,0.031125,0.025670,0.006251,0.012422,0.014445,0.010238,0.011763,0.018977,0.007043,0.008162,0.013808,0.009894,0.005139,0.009399,0.024997,0.010517,0.141925,0.018782,0.025677,0.367698,0.001348,0.061222,0.471642,0.253355,0.240113,0.378425,0.128173,0.143163,0.103472,0.183741,0.109028,0.152809,0.093076,0.162345,0.153629,0.017370,0.004076,0.005989,0.007885,0.005160,0.014977,0.009037,0.007347,0.004792,0.008075,0.004920,0.004013,0.003794,Clatter
0.102745,0.017388,2.802810,0.132005,0.138089,0.868883,0.004676,0.148730,-24.827761,1.496747,-1.751122,0.115930,-0.393014,0.033956,0.307038,-0.169264,-0.057584,-0.213590,-0.245004,-0.070005,-0.006125,0.008945,0.008897,0.014613,0.013492,0.012523,0.011462,0.011729,0.008653,0.008951,0.007048,0.008745,0.004951,0.007042,0.035864,0.021875,0.505248,0.023246,0.027090,0.523591,0.002353,0.076560,1.767752,0.685764,0.441656,0.360917,0.207515,0.230347,0.225738,0.206698,0.164922,0.185158,0.248524,0.180132,0.198227,0.006485,0.008219,0.009704,0.011274,0.007776,0.008326,0.008283,0.007389,0.006898,0.002964,0.003970,0.003908,0.003694,Clatter
0.113866,0.020836,3.003449,0.145315,0.132668,1.074497,0.004070,0.191112,-24.710899,1.381510,-1.929516,-0.180655,-0.652700,0.269195,0.388277,-0.151125,0.043000,-0.201745,0.000374,0.048520,0.043970,0.005996,0.004539,0.009498,0.009981,0.015804,0.020834,0.011354,0.009661,0.006270,0.005212,0.004787,0.004640,0.009478,0.029895,0.027093,0.266207,0.025062,0.023273,0.397519,0.002033,0.063861,1.362776,0.533931,0.361615,0.448470,0.279906,0.236277,0.290153,0.150021,0.164819,0.187385,0.151141,0.166631,0.156185,0.004959,0.003055,0.005117,0.006171,0.015088,0.022308,0.009532,0.011707,0.004137,0.004621,0.004590,0.003344,0.005267,Clatter
0.057849,0.013662,2.955730,0.093442,0.116871,0.212178,0.003568,0.066016,-25.526324,1.123845,-2.609802,0.031570,-0.785981,0.159278,0.130868,-0.179943,0.176705,0.004539,-0.123715,-0.051113,-0.103599,0.004288,0.005425,0.028412,0.007172,0.003557,0.012001,0.008383,0.019702,0.013304,0.010587,0.007937,0.010777,0.009814,0.012714,0.019730,0.377350,0.014984,0.032304,0.118530,0.002088,0.011121,1.547447,0.341987,0.632076,0.566168,0.255886,0.283389,0.070220,0.104529,0.239614,0.071848,0.034769,0.098486,0.195795,0.001753,0.002715,0.017098,0.002962,0.002073,0.006271,0.003383,0.012775,0.011659,0.004981,0.004905,0.008276,0.002843,Clatter
0.092332,0.015979,3.066078,0.125048,0.131443,0.734508,0.004221,0.125000,-24.213448,0.954215,-1.480954,0.809790,-0.564330,0.364133,0.198556,-0.039769,0.270631,-0.007071,0.103645,-0.168767,-0.221818,0.009431,0.005985,0.013501,0.006488,0.006948,0.014232,0.016039,0.010160,0.005104,0.007597,0.007895,0.006736,0.007306,0.026177,0.017397,0.131145,0.028705,0.024175,0.432613,0.002055,0.056376,1.413905,0.875917,0.302223,0.581047,0.206725,0.220233,0.305744,0.160461,0.183067,0.170608,0.156463,0.145541,0.097900,0.003764,0.001513,0.008444,0.003608,0.004320,0.020458,0.012852,0.007630,0.003836,0.003707,0.002904,0.005690,0.004095,Clatter
0.121447,0.016361,3.154236,0.140769,0.123009,1.169938,0.002875,0.200029,-24.045987,1.009467,-1.366795,0.640974,-0.049504,0.142304,0.070637,-0.327725,0.066412,0.096380,0.045145,-0.047710,-0.027745,0.007512,0.004597,0.010514,0.004552,0.008388,0.006766,0.008371,0.006932,0.008564,0.011789,0.008397,0.008180,0.005743,0.027659,0.009485,0.139988,0.017698,0.014991,0.364922,0.001030,0.055560,0.733076,0.485718,0.382191,0.383441,0.268842,0.293699,0.273103,0.176555,0.205961,0.148351,0.179082,0.198779,0.122841,0.004057,0.004533,0.007124,0.003471,0.007494,0.005253,0.004629,0.006799,0.004655,0.007520,0.005188,0.007288,0.002517,Clatter
0.077904,0.024443,2.961573,0.132571,0.155429,0.632343,0.004124,0.105535,-24.830614,2.232709,-1.674560,-0.335822,-0.390197,0.250684,0.366437,0.005544,0.061138,0.067184,-0.096768,-0.232438,-0.201532,0.008607,0.011595,0.025305,0.007529,0.009966,0.019659,0.016488,0.013078,0.009309,0.009909,0.007730,0.020132,0.009766,0.019698,0.030686,0.147049,0.014688,0.011256,0.240767,0.001287,0.040230,0.790219,0.362730,0.158771,0.145176,0.132306,0.124424,0.107805,0.119370,0.119877,0.111871,0.118798,0.101479,0.097947,0.001791,0.003294,0.005488,0.004157,0.007133,0.005752,0.004853,0.004055,0.005206,0.006939,0.004371,0.003174,0.002081,Clatter
0.093013,0.042435,2.744158,0.127440,0.140349,0.684301,0.005365,0.135468,-23.714797,2.094700,-1.564193,-0.133958,-0.801041,-0.064856,0.424610,-0.038396,0.016516,-0.227600,-0.139550,-0.025130,-0.129576,0.010067,0.009795,0.026650,0.021419,0.013965,0.015496,0.005924,0.005329,0.007393,0.007870,0.007318,0.002622,0.011588,0.035824,0.045286,0.467202,0.013841,0.024208,0.418394,0.002877,0.085075,2.041661,0.554688,0.387033,0.327668,0.180107,0.291548,0.214424,0.106179,0.296364,0.137368,0.111596,0.119216,0.094565,0.004403,0.006473,0.018834,0.021744,0.011716,0.020129,0.002627,0.004914,0.005587,0.005316,0.004724,0.002447,0.005535,Clatter
0.127223,0.008716,2.974550,0.147272,0.123660,1.168110,0.003405,0.213475,-25.657309,1.060034,-1.465802,0.566329,-0.257719,0.365186,0.177628,-0.146259,-0.037081,-0.195216,0.075870,-0.048788,-0.121777,0.005249,0.003741,0.006698,0.006196,0.008226,0.013284,0.007358,0.008147,0.006186,0.005247,0.006350,0.004835,0.004946,0.031364,0.010976,0.388414,0.024046,0.015410,0.382901,0.001481,0.042093,1.788914,0.612259,0.415779,0.641813,0.338878,0.266673,0.262867,0.246062,0.176209,0.157190,0.160917,0.221258,0.157416,0.004524,0.002326,0.003443,0.004108,0.004866,0.014087,0.005518,0.007138,0.005157,0.002503,0.006899,0.003583,0.003326,Clatter
